1 1 2 5 13
0 0 2 1 5
3 2 4 17 46
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 2 1 12
2 9 1 2 12
0 1 0 3 12
3 1 1 7 10
0 3 3 4 7
3 3 1 1 4
1 1 3 15 56
5 1 2 5 34
2 7 6 19 73
6 14 20 16 47
82 48 30 64 162
1 1 0 1 2
0 0 0 0 0
0 0 4 1 6
10 20 22 95 467
1 0 1 0 4
1 1 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
35 24 22 48 199
6 1 4 6 11
0 0 0 0 0
0 0 1 0 1
0 0 0 0 0
32 18 10 15 43
2 1 1 8 34
11 7 22 66 393
0 0 0 0 0
0 0 0 0 0
1 1 0 0 18
0 0 0 0 0
27 21 37 59 148
161 36 33 39 107
0 0 0 0 0
12 13 20 47 112
102 132 179 373 525
21 15 19 39 62
20 21 31 37 69
19 28 38 78 136
23 38 33 89 115
38 12 21 33 78
11 13 28 54 91
16 9 18 13 35
1 1 2 2 11
9 1 2 4 21
2 0 3 9 31
1 3 2 0 7
2 1 0 2 3
2 2 2 4 1
3 0 0 3 7
1 0 3 3 6
8 0 2 5 30
2 3 4 4 29
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 1 1
58 44 38 51 63
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 1 1 1
0 0 0 1 2
50 56 57 199 507
4 5 3 8 111
6 1 3 11 45
8 0 2 8 67
1 1 3 5 33
2 0 0 2 17
0 1 3 3 7
0 0 2 5 21
0 0 3 5 20
1 0 1 2 17
2 0 0 3 9
0 0 0 0 0
15 15 19 31 79
0 0 0 0 0
2 3 1 7 17
1 1 2 2 8
9 10 8 17 34
0 0 0 0 13
0 0 0 0 0
0 0 0 0 0
4 2 7 17 113
0 0 3 6 10
0 0 0 0 0
0 0 0 0 0
703 507 520 1096 2472
2 2 3 8 43
0 0 0 0 0
4 0 5 3 21
11 5 0 7 17
0 2 0 3 10
1 0 0 2 11
1 0 3 9 52
0 0 0 0 0
0 0 0 0 0
11 2 1 3 0
3 7 11 23 88
0 0 0 0 0
8 8 7 18 105
1 0 2 1 2
0 0 0 0 0
0 0 0 0 0
0 0 0 8 51
0 0 0 0 0
0 0 0 0 0
1 3 2 2 5
28 25 35 83 140
16 6 16 18 51
10 6 5 11 16
2 4 8 19 120
8 8 12 17 47
0 0 0 0 0
5 5 2 6 19
1 0 0 0 3
3 1 3 4 16
5 9 12 21 123
7 2 5 19 37
0 0 0 0 0
4 1 3 8 26
13 7 3 4 25
6 11 18 31 232
0 0 0 0 0
2 5 15 28 75
6 5 5 22 40
65 79 95 187 811
5 1 6 11 27
3 4 8 26 96
0 0 0 0 0
0 0 0 0 0
0 2 0 0 1
0 0 0 0 0
0 0 0 0 0
5 2 10 27 77
0 0 0 0 7
0 0 0 0 0
0 0 0 0 0
2 1 0 3 14
0 0 1 1 3
0 0 0 1 3
0 0 0 0 0
3 2 3 3 19
1 0 0 0 2
7 0 9 7 18
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 3 1 8
0 3 2 3 9
1 2 2 8 11
0 0 0 0 0
0 1 0 2 16
7 0 1 5 10
0 1 0 0 1
1 0 0 0 5
1 0 0 8 11
7 5 11 14 25
11 13 5 18 29
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 1 3 5 27
0 1 0 4 3
1 0 3 2 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 3 4 9
0 0 1 2 4
1 0 1 1 12
10 4 0 2 10
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 2 4
0 0 0 1 2
4 4 5 15 58
11 1 3 7 25
0 0 0 0 3
0 0 0 0 0
1 0 1 2 3
9 11 6 42 93
7 2 5 15 71
0 0 0 0 0
0 0 0 0 0
15 8 7 22 99
1 0 1 3 7
1 2 1 0 9
2 4 1 2 12
0 0 0 0 0
6 3 5 14 58
147 153 191 364 1002
0 0 0 1 3
0 0 1 0 3
0 0 2 0 5
5 2 4 11 37
0 0 1 1 6
2 0 0 1 4
0 0 0 0 5
0 0 0 0 1
251 190 215 294 891
0 0 0 0 0
0 0 0 1 2
0 0 0 0 1
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 1 0 3 9
0 0 0 1 7
2 1 0 3 9
1 1 0 0 14
0 0 0 0 0
6 4 7 8 41
4 2 1 2 11
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 3 15
1 0 0 2 2
3 1 1 4 15
23 28 28 92 476
21 12 17 28 93
0 0 3 2 17
5 7 10 14 107
0 0 2 2 3
2 2 0 6 23
4 1 4 9 39
3 9 9 14 80
0 2 2 5 16
0 0 0 0 0
15 23 23 45 62
0 0 0 1 19
0 0 0 0 1
0 0 0 0 0
188 74 39 75 150
0 0 2 5 39
0 0 0 0 0
18 23 34 62 233
0 0 0 0 0
6 3 1 5 8
0 0 0 0 0
4 1 1 1 7
5 0 2 3 28
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3 3 6 9 103
0 0 0 0 0
0 0 0 0 0
6 11 14 26 132
0 1 0 1 4
2 0 0 0 4
0 1 2 1 5
0 0 0 0 0
0 0 0 0 0
1 1 1 7 12
6 4 8 17 68
2 3 2 4 37
4 1 4 7 51
0 0 0 0 0
14 7 20 29 212
0 10 5 17 30
0 2 0 1 4
1 0 1 0 4
4 1 4 4 12
0 0 0 0 0
2 5 2 3 17
0 0 0 0 0
0 2 2 10 14
0 2 3 1 10
3 1 4 11 35
0 0 0 0 0
3 1 2 5 17
7 5 8 10 39
3 2 2 5 48
2 4 2 6 16
0 0 1 8 13
0 3 4 13 65
2 2 6 9 19
0 1 1 3 7
0 0 2 4 10
8 1 0 4 31
0 1 3 1 42
0 1 4 0 4
0 0 0 0 0
0 0 1 0 7
5 6 2 2 14
4 11 11 13 43
1 0 1 2 6
4 7 5 2 28
0 0 0 0 0
0 0 0 0 0
10 10 3 11 28
6 3 1 3 17
13 8 24 57 107
8 3 1 6 21
0 0 0 0 3
0 0 0 0 1
0 0 1 1 1
4 1 1 1 1
1 0 0 0 1
1 2 0 0 5
0 1 1 0 5
0 0 0 0 0
1 0 1 2 10
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7 11 7 26 126
0 0 0 0 0
1 0 1 4 16
0 0 0 0 0
0 1 0 4 15
0 0 0 0 0
0 0 0 0 0
178 110 60 87 166
4 5 23 58 166
6 2 2 5 7
0 1 1 1 3
2 1 2 6 18
0 2 4 2 1
0 1 5 4 14
2 0 8 18 33
0 2 1 3 7
1 1 2 9 28
2 2 1 5 1
1 2 0 1 7
6 4 8 11 66
2 2 14 44 201
1 4 1 6 12
0 0 2 1 2
2 1 0 2 8
0 1 0 1 1
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3 2 1 3 23
1 2 0 7 20
0 0 3 8 10
3 1 3 16 52
0 0 0 5 14
0 2 0 1 9
0 0 3 3 5
1 1 2 6 11
2 3 3 3 22
2 1 2 11 26
1 5 3 4 25
1 8 9 8 23
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 6
0 0 0 0 0
0 0 0 0 0
0 0 0 1 3
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 5
0 0 0 0 0
0 0 0 0 0
18 7 2 10 30
0 0 0 0 0
75 74 91 182 630
0 6 5 17 19
3 2 1 5 7
14 19 15 67 368
7 3 9 23 93
5 3 0 11 16
2 4 1 3 13
1 0 0 2 30
1 1 4 4 33
0 1 0 0 5
0 0 0 0 0
1 3 2 5 12
0 0 0 0 0
2 1 0 5 22
1 0 0 0 2
0 0 1 3 3
0 0 1 1 6
6 3 6 13 51
63 57 60 229 552
0 0 0 0 0
0 0 0 0 0
0 2 0 1 1
0 0 0 0 0
5 5 5 10 48
1 1 1 0 8
10 8 12 52 416
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
1 0 0 0 2
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
9 2 2 5 9
2 0 0 3 19
38 35 47 81 256
9 8 8 4 30
7 3 2 6 51
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3 6 2 11 41
25 28 19 45 117
3 4 7 14 53
6 4 9 12 25
1 0 0 0 13
1 0 0 0 5
33 12 10 17 110
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 1 2 4 4
4 5 1 13 20
1 0 0 1 1
0 0 0 0 0
0 0 0 0 0
2 5 4 3 30
0 1 0 1 1
0 0 1 1 3
17 13 12 31 84
3 3 5 7 16
6 12 5 18 48
0 0 0 0 0
0 0 0 0 0
13 4 8 33 93
0 0 0 0 0
24 32 56 113 289
35 24 10 13 29
0 0 0 0 0
0 0 0 0 0
0 3 3 1 10
0 0 0 0 0
1 2 2 3 5
1 1 0 0 3
0 1 1 1 4
2 3 0 1 3
0 0 1 1 10
0 2 0 3 11
1 2 1 3 9
0 2 1 1 3
1 0 0 0 3
0 3 0 1 7
0 1 0 0 7
0 1 1 0 4
0 0 0 4 2
1 0 1 2 2
0 0 0 0 0
0 0 0 0 7
0 0 1 0 1
1 1 0 1 1
1 1 0 2 2
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 1 0 0 5
8 6 9 6 28
5 4 7 13 88
5 0 2 0 4
0 0 1 2 5
1 0 1 1 8
2 0 0 1 3
0 0 0 2 2
0 0 2 3 14
0 0 1 1 2
1 0 1 1 3
1 1 1 2 27
0 0 1 0 4
3 2 2 1 11
0 0 0 1 12
7 8 4 9 17
1 1 1 0 8
2 4 4 10 49
0 0 0 0 0
2 0 0 4 8
7 0 3 6 5
0 1 0 2 20
0 0 0 0 0
0 1 0 2 4
0 0 0 0 0
0 0 0 0 0
0 1 3 4 20
1 0 1 3 21
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 1 0 4 3
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
4 2 3 5 21
0 0 0 1 4
33 41 49 104 223
3 0 1 0 7
0 0 1 4 24
0 0 0 0 0
0 0 0 0 0
0 1 1 1 17
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
58 56 66 185 551
0 0 0 0 13
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 0 0 1 5
3 1 3 1 24
1 1 1 1 8
0 0 0 0 0
0 0 0 0 0
2 5 2 3 6
1 1 0 7 13
0 0 0 0 0
3 7 11 14 47
6 6 3 5 22
62 40 25 72 124
0 0 2 6 27
0 1 2 3 14
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 1 14
0 0 2 5 10
0 0 0 0 0
24 34 24 37 112
35 27 24 23 72
1 1 5 13 42
15 19 10 34 153
2 1 5 3 15
3 4 9 7 14
0 0 0 0 0
2 0 2 7 49
4 0 2 2 22
5 1 2 2 23
0 0 2 1 6
0 1 4 4 3
1 0 0 1 1
1 1 0 4 19
0 0 0 0 0
8 3 0 8 21
13 9 7 14 40
1 2 0 1 6
4 2 6 14 40
9 7 13 33 256
12 5 5 11 75
22 9 17 17 131
21 24 15 22 90
1 1 1 2 5
16 7 14 22 79
4 1 3 6 6
12 3 3 8 24
5 3 0 2 11
3 4 3 8 11
1 3 5 9 29
5 2 2 5 25
2 2 2 1 5
6 1 2 1 16
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 1 2
5 5 5 4 25
0 0 0 3 16
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5 2 2 17 138
0 0 0 0 1
0 0 0 1 3
0 0 0 0 0
0 1 1 2 5
0 0 0 0 1
0 1 2 1 10
1 0 0 0 5
1 0 3 2 7
7 4 2 7 26
5 3 2 5 22
2 1 2 0 1
1 2 1 3 12
1 2 5 6 25
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 1 20
0 0 2 3 2
0 0 0 0 0
0 0 0 0 0
23 11 14 16 58
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 2 1 13
2 6 4 6 47
8 15 18 26 106
0 1 3 2 15
1 0 4 4 35
7 7 5 14 136
3 1 3 2 54
1 2 2 5 39
4 4 0 3 30
12 6 12 30 238
8 5 7 13 25
2 0 2 7 6
5 1 7 14 72
0 0 0 2 15
0 1 0 4 21
1 0 0 1 2
0 0 0 0 0
0 0 3 1 1
0 0 0 1 4
0 0 0 0 6
1 0 1 4 11
0 0 1 1 1
3 2 1 1 7
0 0 0 0 1
1 1 1 4 15
0 0 0 0 0
0 0 0 0 2
0 1 0 1 5
0 1 0 2 9
10 13 14 26 60
2 2 9 8 26
7 4 6 11 32
1 0 0 3 0
0 5 3 2 16
1 1 1 1 1
3 2 0 1 4
0 1 0 2 18
26 21 23 57 266
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 2 1 1 2
0 0 0 0 0
9 6 13 27 118
0 0 0 0 0
0 1 4 3 9
2 4 7 13 35
15 23 23 39 126
8 10 7 12 26
2 4 3 7 27
20 8 32 48 177
0 0 0 1 0
0 1 0 1 2
0 0 1 5 11
0 0 0 0 1
0 1 1 0 6
0 0 1 0 1
0 1 0 0 1
0 0 1 2 2
0 1 0 1 1
0 0 1 0 4
0 0 0 1 3
0 1 1 2 9
4 0 0 3 8
2 0 1 1 9
1 0 0 0 2
0 0 0 0 2
0 0 0 0 0
0 0 3 7 29
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
12 11 11 27 102
3 6 16 21 79
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3 3 5 4 9
0 0 0 0 0
0 0 0 0 0
40 27 12 30 37
7 11 8 16 34
0 0 0 0 0
9 6 6 18 51
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 3 2 4 5
0 0 0 0 0
4 2 2 15 43
1 1 0 2 14
4 5 3 9 47
1 2 5 15 48
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
4 3 0 6 30
0 1 4 2 21
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
4 14 16 51 152
0 0 0 0 0
0 0 0 0 0
1 2 3 10 27
0 0 0 0 0
2 2 2 14 48
2 4 1 5 35
5 2 4 12 25
8 11 10 19 54
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 9 2 16 57
0 0 0 0 5
1 0 1 0 3
2 1 1 0 11
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 0 1 2 7
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
10 14 19 128 385
4 1 2 4 22
5 4 1 2 29
0 0 0 0 0
0 0 0 1 2
0 0 0 0 0
0 0 2 5 3
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3 0 1 3 15
0 0 0 0 0
0 0 0 2 6
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 3 7 12 56
3 0 0 2 4
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
29 18 18 50 235
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 2
0 0 0 1 3
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 3 1 8 35
4 0 0 5 12
1 1 0 3 9
0 2 1 2 9
0 1 1 2 1
2 1 0 0 2
0 0 1 1 1
0 1 4 2 11
0 1 3 1 10
1 0 3 1 12
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 6
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 0
2 3 3 8 8
1 3 3 7 10
0 0 0 0 0
0 0 0 6 16
4 0 0 1 5
0 0 0 1 0
0 0 0 2 9
0 2 0 1 1
0 2 0 0 3
0 1 0 1 3
1 0 0 0 2
2 1 1 4 10
0 0 1 2 1
0 0 2 1 3
1 1 1 3 10
0 0 0 0 0
0 2 1 1 2
0 1 0 0 2
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5 5 0 2 9
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 1 1 4 0
3 5 1 3 6
3 1 2 10 22
9 9 6 11 15
15 8 6 7 31
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 1 0 2 1
0 0 1 0 1
0 0 2 0 2
0 0 0 0 0
1 0 0 0 1
1 0 0 0 1
0 0 0 0 3
0 1 1 0 1
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 5 0 3
0 0 0 0 0
1 1 1 3 9
5 2 1 2 21
2 3 1 2 14
3 7 4 4 8
0 0 0 0 0
0 1 0 0 1
0 0 0 1 3
0 0 1 0 0
0 0 0 0 1
0 0 0 0 0
0 0 0 0 0
0 1 1 1 4
0 0 0 0 0
0 0 0 0 0
0 0 1 2 3
1 2 0 2 3
7 4 0 4 12
0 0 0 0 0
0 1 0 2 8
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3 4 2 10 55
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 2 9
0 0 0 2 3
0 0 0 0 0
0 1 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
4 1 1 4 8
3 7 3 5 19
4 0 0 2 10
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
9 1 0 2 1
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
4 4 3 2 7
1 3 0 3 5
2 0 0 0 4
0 0 1 2 11
3 1 2 0 8
3 2 2 0 31
1 1 0 0 1
12 7 11 27 122
1 0 2 2 5
28 33 18 42 113
0 0 1 0 1
3 0 0 1 1
1 1 0 2 2
1 0 0 0 2
3 1 1 0 9
0 1 0 0 3
1 0 0 0 9
1 0 1 1 2
2 3 2 6 12
0 1 0 2 3
3 1 1 6 17
1 1 1 1 4
2 0 0 2 3
0 0 0 0 0
0 0 0 0 0
0 2 3 1 4
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
7 9 5 8 27
0 0 0 1 11
0 0 0 0 1
118 108 131 220 367
0 0 1 0 1
1 0 0 1 1
0 0 0 0 0
0 0 0 1 2
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 2 1 3 14
0 0 0 0 2
1 1 0 1 6
1 0 0 1 2
0 2 1 1 7
2 0 0 3 14
0 1 0 1 3
3 1 2 2 0
0 0 0 0 0
2 1 0 2 16
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 2
0 0 0 0 0
23 10 19 40 155
0 0 0 0 0
6 8 3 14 78
5 1 1 7 17
1 3 0 3 23
0 1 4 1 18
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6 0 8 15 171
0 0 0 0 0
6 1 1 3 21
0 0 0 0 0
0 0 0 0 0
14 16 20 63 194
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 3 4
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 2 0 5 50
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 2
0 0 0 0 0
0 0 0 0 0
75 36 30 40 93
0 0 0 0 0
9 13 11 20 58
0 0 0 0 0
10 17 30 95 328
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6 1 6 2 15
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 1 2
0 0 0 1 0
0 0 1 0 3
3 0 3 2 41
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3 10 14 25 112
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 1 1
0 0 0 0 0
0 0 0 0 0
72 35 39 51 236
2 1 3 1 6
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
17 5 9 40 101
4 11 17 36 73
4 1 2 5 23
2 4 5 26 55
0 0 0 3 4
0 1 2 5 8
0 1 2 0 13
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 1 0 2 5
0 0 0 0 2
2 1 0 0 5
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 3 0 3 4
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 1 3
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 2 1 0 2
2 0 1 1 6
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 4 3 5 17
1 1 1 1 16
1 5 4 5 17
0 0 0 0 0
5 0 2 1 16
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 1 0 2 3
0 1 0 2 8
0 1 0 1 3
3 0 0 3 16
1 1 0 0 4
2 8 4 14 46
6 5 2 6 7
0 0 0 0 1
0 0 0 0 0
25 16 15 26 69
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 1 1 5
7 2 8 7 20
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 2 3
0 0 0 0 0
0 0 0 0 0
0 2 0 3 1
3 1 1 2 11
3 0 2 6 8
0 0 0 0 0
0 0 0 1 8
0 0 0 0 1
0 1 1 1 3
0 0 0 0 0
1 0 0 1 1
0 0 0 0 0
14 9 5 13 71
0 0 0 0 4
1 1 0 1 6
1 0 1 0 3
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3 4 3 16 48
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 1 0 1 5
0 0 2 1 2
0 0 0 0 0
4 0 3 1 19
2 0 0 1 7
0 4 3 5 4
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
2 0 0 0 4
1 2 2 2 7
1 1 1 9 46
0 0 1 1 2
1 0 0 1 11
1 0 0 0 10
42 42 52 104 471
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 4 1
0 0 0 0 0
18 12 16 22 68
4 3 3 8 39
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 0 3 1 4
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 1 4 5 5
1 2 3 6 7
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 1 1 1
0 0 0 0 0
3 6 5 4 9
1 0 0 1 13
4 0 5 11 45
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
10 20 35 120 688
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
1 2 1 1 11
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
9 4 4 7 23
0 0 0 0 0
5 3 8 14 66
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
3 2 3 3 15
0 3 2 3 34
0 0 0 0 0
0 2 2 5 27
1 1 1 2 7
